date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:04	104462/104462	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:03%20GMT	https://hctxf.org/nd.jsp?fromColId=-1&id=129&_ngc=-1	hctxf.org/ndce17.html	(from https://hctxf.org/nr.jsp?_np=0_31_21)
16:52:04	2218/2218	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:04%20GMT	https://hctxf.org/previewfile.jsp?file=ABUIABA9GAAg2qaozgYogZeKywI&oem=1	hctxf.org/previewfile1629.html	(from https://hctxf.org/nd.jsp?id=222&groupId=-1)
16:52:06	107323/107323	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:05%20GMT	https://hctxf.org/nd.jsp?id=217	hctxf.org/nd7134.html	(from https://hctxf.org/nd.jsp?id=217&groupId=-1)
16:52:07	108097/108097	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:06%20GMT	https://hctxf.org/nd.jsp?id=216	hctxf.org/nd4cf1.html	(from https://hctxf.org/nd.jsp?id=216&groupId=-1)
16:52:07	2216/2216	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:07%20GMT	https://hctxf.org/previewfile.jsp?file=ABUIABA9GAAgm8-MxAYouv20fw&oem=1	hctxf.org/previewfile470c.html	(from https://hctxf.org/nd.jsp?id=216&groupId=-1)
16:52:08	2218/2218	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:08%20GMT	https://hctxf.org/previewfile.jsp?file=ABUIABA9GAAgnsrMxAYo2N-mrQQ&oem=1	hctxf.org/previewfileb25e.html	(from https://hctxf.org/nd.jsp?id=216&groupId=-1)
16:52:10	108726/108726	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:09%20GMT	https://hctxf.org/nd.jsp?id=215	hctxf.org/ndd321.html	(from https://hctxf.org/nd.jsp?id=215&groupId=-1)
16:52:11	111035/111035	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:10%20GMT	https://hctxf.org/nd.jsp?id=214	hctxf.org/nd1967.html	(from https://hctxf.org/nd.jsp?id=214&groupId=-1)
16:52:12	545069/545069	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:11%20GMT	https://hctxf.org/nd.jsp?id=212	hctxf.org/nddfc6.html	(from https://hctxf.org/nd.jsp?id=212&groupId=-1)
16:52:13	511470/511470	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:12%20GMT	https://hctxf.org/nd.jsp?groupId=-1&id=211	hctxf.org/nd888e.html	(from https://hctxf.org/nd.jsp?id=212&groupId=-1)
16:52:14	22778/22778	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Apr%202026%2008:52:14%20GMT	https://hctxf.org/jzcusstyle.jsp?id=206&colId=7&extId=0&_csw=0&clientSupportWebp=false	hctxf.org/jzcusstylec9e7.css	(from https://hctxf.org/nd.jsp?id=206&groupId=-1)
16:52:14	19764/19764	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:14%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgify_wgYonszT1Acwqg04-wk!400x400.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgify_wgYonszT1Acwqg04-wk.jpg	(from https://hctxf.org/nd.jsp?id=206&groupId=-1)
16:52:20	104666/104666	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:19%20GMT	https://hctxf.org/nd.jsp?groupId=-1&id=207	hctxf.org/nd9bee.html	(from https://hctxf.org/nd.jsp?id=206&groupId=-1)
16:52:21	112917/112917	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:52:19%20GMT	https://hctxf.org/nd.jsp?id=205	hctxf.org/nd7251.html	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:52:28	477053/477053	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Apr%202026%2008:52:18%20GMT	http://13526051.s21i.faiusr.com/4/ABUIABAEGAAgify_wgYog_7p5AQwzAY4qAY!700x700.png	13526051.s21i.faiusr.com/4/ABUIABAEGAAgify_wgYog_7p5AQwzAY4qAY.png	(from https://hctxf.org/nd.jsp?id=206&groupId=-1)
16:52:28	22778/22778	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Apr%202026%2008:52:20%20GMT	https://hctxf.org/jzcusstyle.jsp?id=205&colId=7&extId=0&_csw=0&clientSupportWebp=false	hctxf.org/jzcusstyledac7.css	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:52:47	449149/449149	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:28%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgt8-OvwYogJ6JazDcCziZBQ.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgt8-OvwYogJ6JazDcCziZBQ.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:52:52	414911/414911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:30%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAg0N3OvwYouPb5zQEw3As4xQc.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAg0N3OvwYouPb5zQEw3As4xQc.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:52:53	479814/479814	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:29%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgjNXOvwYoic_4igUw3As41wc.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgjNXOvwYoic_4igUw3As41wc.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:07	756445/756445	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:32%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAg9N3OvwYorNzf8QMw3As4yQg.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAg9N3OvwYorNzf8QMw3As4yQg.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:08	464014/464014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:47%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgiN7OvwYo3pDegQEw3As48AY.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgiN7OvwYo3pDegQEw3As48AY.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:08	363919/363919	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:52%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAg2YXPvwYo3YenrwMw4wg4jQY.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAg2YXPvwYo3YenrwMw4wg4jQY.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:20	627595/627595	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:52:53%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgmN7OvwYoxN6XrQcw3As46Ac.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgmN7OvwYoxN6XrQcw3As46Ac.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:24	142502/142502	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:09%20GMT	https://hctxf.org/nd.jsp?groupId=-1&id=203	hctxf.org/nd98b6.html	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:26	645339/645339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:53:08%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgot7OvwYo0Ln8mAQw3As46Ac.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgot7OvwYo0Ln8mAQw3As46Ac.jpg	(from https://hctxf.org/nd.jsp?id=205&groupId=-1)
16:53:26	104811/104811	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:12%20GMT	https://hctxf.org/nd.jsp?id=210	hctxf.org/nd2372.html	(from https://hctxf.org/nd.jsp?id=210&groupId=-1)
16:53:26	2218/2218	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:20%20GMT	https://hctxf.org/previewfile.jsp?file=ABUIABA9GAAgoM_jwwYowLTQ9AU&oem=1	hctxf.org/previewfile40de.html	(from https://hctxf.org/nd.jsp?id=210&groupId=-1)
16:53:27	104792/104792	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:26%20GMT	https://hctxf.org/nd.jsp?groupId=-1&id=209	hctxf.org/nd2b08.html	(from https://hctxf.org/nd.jsp?id=210&groupId=-1)
16:53:28	105796/105796	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:27%20GMT	https://hctxf.org/nd.jsp?id=213	hctxf.org/ndac0b.html	(from https://hctxf.org/nd.jsp?id=213&groupId=-1)
16:53:28	22778/22778	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Apr%202026%2008:53:28%20GMT	https://hctxf.org/jzcusstyle.jsp?id=213&colId=7&extId=0&_csw=0&clientSupportWebp=false	hctxf.org/jzcusstylee8c7.css	(from https://hctxf.org/nd.jsp?id=213&groupId=-1)
16:53:41	405444/405444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:53:29%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYo6Mq8jwMw7Ak4uAU.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYo6Mq8jwMw7Ak4uAU.jpg	(from https://hctxf.org/nd.jsp?id=213&groupId=-1)
16:53:44	307028/307028	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:53:30%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYo6Pet-QIw4gk41QY.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYo6Pet-QIw4gk41QY.jpg	(from https://hctxf.org/nd.jsp?id=213&groupId=-1)
16:53:44	282161/282161	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2008:53:31%20GMT	http://13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYozK7hoQEwzwk4zgY.jpg	13526051.s21i.faiusr.com/2/ABUIABACGAAgobGHxAYozK7hoQEwzwk4zgY.jpg	(from https://hctxf.org/nd.jsp?id=213&groupId=-1)
16:53:44	124206/124206	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:32%20GMT	https://hctxf.org/nd.jsp?id=202&groupId=-1	hctxf.org/nd7d82.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:44	108443/108443	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:41%20GMT	https://hctxf.org/nd.jsp?id=201&groupId=-1	hctxf.org/nd2cf3.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:44	114406/114406	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:44%20GMT	https://hctxf.org/nd.jsp?id=200&groupId=-1	hctxf.org/ndcae7.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:46	104486/104486	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:45%20GMT	https://hctxf.org/nd.jsp?id=199&groupId=-1	hctxf.org/nd7edb.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:47	108228/108228	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:46%20GMT	https://hctxf.org/nd.jsp?id=198&groupId=-1	hctxf.org/nd08c8.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:48	114777/114777	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:47%20GMT	https://hctxf.org/nd.jsp?id=197&groupId=-1	hctxf.org/nde20d.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:49	108836/108836	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:48%20GMT	https://hctxf.org/nd.jsp?id=196&groupId=-1	hctxf.org/nd5450.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:50	108299/108299	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:49%20GMT	https://hctxf.org/nd.jsp?id=195&groupId=-1	hctxf.org/nd683d.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:51	146567/146567	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:50%20GMT	https://hctxf.org/nd.jsp?id=194&groupId=-1	hctxf.org/nd97b3.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:52	119702/119702	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:51%20GMT	https://hctxf.org/nd.jsp?id=193&groupId=-1	hctxf.org/ndcb91.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:53	133574/133574	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:52%20GMT	https://hctxf.org/nd.jsp?id=190&groupId=-1	hctxf.org/nd2439.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:54	112005/112005	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:53%20GMT	https://hctxf.org/nd.jsp?id=189&groupId=-1	hctxf.org/nd4b8b.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:55	114583/114583	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:55%20GMT	https://hctxf.org/nd.jsp?id=188&groupId=-1	hctxf.org/nde470.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:55	172134/172134	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:55%20GMT	https://hctxf.org/nd.jsp?id=191&groupId=-1	hctxf.org/nd7319.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:57	104673/104673	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:56%20GMT	https://hctxf.org/nd.jsp?id=208&groupId=-1	hctxf.org/nd44a0.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:58	103746/103746	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:57%20GMT	https://hctxf.org/nr.jsp?_np=0_31_25	hctxf.org/nr192f.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:59	125208/125208	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:59%20GMT	https://hctxf.org/nd.jsp?id=192&groupId=-1	hctxf.org/nd9c65.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:53:59	115283/115283	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:53:59%20GMT	https://hctxf.org/nd.jsp?id=187&groupId=-1	hctxf.org/nd409e.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:54:01	120614/120614	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:00%20GMT	https://hctxf.org/nr.jsp?m31pageno=1	hctxf.org/nr5cc8.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:54:02	120968/120968	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:01%20GMT	https://hctxf.org/nr.jsp?m31pageno=4	hctxf.org/nr94c1.html	(from https://hctxf.org/nr.jsp?m31pageno=2)
16:54:03	104382/104382	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:02%20GMT	https://hctxf.org/nd.jsp?id=186&groupId=-1	hctxf.org/nd3e0b.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:04	104568/104568	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:03%20GMT	https://hctxf.org/nd.jsp?id=185&groupId=-1	hctxf.org/nd7de7.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:05	111196/111196	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:04%20GMT	https://hctxf.org/nd.jsp?id=182&groupId=-1	hctxf.org/nde65d.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:06	104530/104530	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:05%20GMT	https://hctxf.org/nd.jsp?id=177&groupId=-1	hctxf.org/nd3a43.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:07	119887/119887	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:07%20GMT	https://hctxf.org/nd.jsp?id=179&groupId=-1	hctxf.org/ndfa4f.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:07	107979/107979	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:07%20GMT	https://hctxf.org/nd.jsp?id=178&groupId=-1	hctxf.org/ndd7c6.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:09	107885/107885	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:08%20GMT	https://hctxf.org/nd.jsp?id=171&groupId=-1	hctxf.org/ndfa5e.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:10	106454/106454	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:09%20GMT	https://hctxf.org/nd.jsp?id=170&groupId=-1	hctxf.org/nd42fd.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:11	104314/104314	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:10%20GMT	https://hctxf.org/nd.jsp?id=174&groupId=-1	hctxf.org/ndc0e8.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:12	175416/175416	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:11%20GMT	https://hctxf.org/nd.jsp?id=166&groupId=-1	hctxf.org/nd66b1.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:13	131001/131001	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:12%20GMT	https://hctxf.org/nd.jsp?id=164&groupId=-1	hctxf.org/nd22f6.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:14	109372/109372	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:13%20GMT	https://hctxf.org/nd.jsp?id=165&groupId=-1	hctxf.org/nd2b2f.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:15	106245/106245	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:14%20GMT	https://hctxf.org/nd.jsp?id=163&groupId=-1	hctxf.org/nd67ec.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:16	161801/161801	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:15%20GMT	https://hctxf.org/nd.jsp?id=162&groupId=-1	hctxf.org/nd6e54.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:17	108021/108021	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:16%20GMT	https://hctxf.org/nd.jsp?id=156&groupId=-1	hctxf.org/nd6526.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:18	172017/172017	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:17%20GMT	https://hctxf.org/nd.jsp?id=157&groupId=-1	hctxf.org/nd8fbf.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:19	104533/104533	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:18%20GMT	https://hctxf.org/nd.jsp?id=176&groupId=-1	hctxf.org/nde8e2.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:20	104319/104319	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:19%20GMT	https://hctxf.org/nd.jsp?id=173&groupId=-1	hctxf.org/nd4078.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:21	114775/114775	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:20%20GMT	https://hctxf.org/nd.jsp?id=155&groupId=-1	hctxf.org/nd0e17.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:22	121925/121925	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:21%20GMT	https://hctxf.org/nr.jsp?m31pageno=5	hctxf.org/nr364e.html	(from https://hctxf.org/nr.jsp?m31pageno=3)
16:54:23	104310/104310	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:22%20GMT	https://hctxf.org/nd.jsp?id=88&groupId=-1	hctxf.org/nd0dc9.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:24	106184/106184	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:23%20GMT	https://hctxf.org/nd.jsp?id=87&groupId=-1	hctxf.org/nda1c0.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:25	106075/106075	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:24%20GMT	https://hctxf.org/nd.jsp?id=86&groupId=-1	hctxf.org/ndc09f.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:26	103554/103554	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:25%20GMT	https://hctxf.org/nd.jsp?id=79&groupId=-1	hctxf.org/nd2d4c.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:27	110825/110825	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:26%20GMT	https://hctxf.org/nr.jsp?_np=0_31_15	hctxf.org/nr55ee.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:28	103533/103533	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:27%20GMT	https://hctxf.org/nd.jsp?id=78&groupId=-1	hctxf.org/nd407b.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:29	103868/103868	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:28%20GMT	https://hctxf.org/nd.jsp?id=77&groupId=-1	hctxf.org/nd1a5b.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:30	109325/109325	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:29%20GMT	https://hctxf.org/nd.jsp?id=76&groupId=-1	hctxf.org/nd9a91.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:31	106040/106040	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:31%20GMT	https://hctxf.org/nd.jsp?id=75&groupId=-1	hctxf.org/nd9d50.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:31	104099/104099	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:31%20GMT	https://hctxf.org/nd.jsp?id=74&groupId=-1	hctxf.org/nd8113.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:33	104474/104474	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:32%20GMT	https://hctxf.org/nd.jsp?id=129&groupId=-1	hctxf.org/ndf68c.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:34	114601/114601	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:33%20GMT	https://hctxf.org/nd.jsp?id=122&groupId=-1	hctxf.org/nd6101.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:35	106585/106585	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:34%20GMT	https://hctxf.org/nr.jsp?_np=0_31_20	hctxf.org/nrd116.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:36	106210/106210	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:35%20GMT	https://hctxf.org/nd.jsp?id=121&groupId=-1	hctxf.org/nd1627.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:37	119939/119939	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:36%20GMT	https://hctxf.org/nr.jsp?m31pageno=6	hctxf.org/nr03a9.html	(from https://hctxf.org/nr.jsp?m31pageno=7)
16:54:37	3289/3289	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Apr%202026%2008:54:37%20GMT	https://hz28.webportal.top/sitekc.com/	hz28.webportal.top/sitekc.com/index.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:37	3289/3289	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Apr%202026%2008:54:37%20GMT	https://hz28.webportal.top/www.sitekc.com/	hz28.webportal.top/www.sitekc.com/index.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:37	3289/3289	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Apr%202026%2008:54:37%20GMT	https://hz28.webportal.top/www.yingzhankc.com/	hz28.webportal.top/www.yingzhankc.com/index.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:38	3542/3542	---MCZ	200	added ('OK')	text/html	etag:W/%225346732b-dd6%22	https://hz28.webportal.top/datareport.forweb.cc	hz28.webportal.top/datareport.forweb.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:38	3289/3289	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Apr%202026%2008:54:38%20GMT	https://hz28.webportal.top/m.sitekc.com/	hz28.webportal.top/m.sitekc.com/index.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:39	3542/3542	---MCZ	200	added ('OK')	text/html	etag:W/%22600aa23c-dd6%22	https://hz28.webportal.top/datareport.faidev.cc	hz28.webportal.top/datareport.faidev.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:39	544/544	---M--	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2008:54:38%20GMT	https://fe.faisco.cn/	fe.faisco.cn/index.html	(from http://fe.508sys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400)
16:54:40	3542/3542	---MCZ	200	added ('OK')	text/html	etag:W/%225346732b-dd6%22	https://hz28.webportal.top/post	hz28.webportal.top/post.html	(from http://fe.508sys.com/package/fa-component/1.1.4/js/antd.min.js)
16:54:40	3289/3289	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Apr%202026%2008:54:40%20GMT	https://hz28.webportal.top/edge/	hz28.webportal.top/edge/index.html	(from http://fe.508sys.com/package/fa-component/1.1.4/js/antd.min.js)
16:54:40	4286/4286	---M--	200	added ('OK')	image/x-icon	etag:%226966f026-10be%22	https://beian.mps.gov.cn/favicon.ico	beian.mps.gov.cn/favicon.ico	(from https://beian.mps.gov.cn/#/query/webSearch?code=44010502002809)
